"","country","topic","sum","prop"
"271","Peru","agronomy & crop science",4.36381667055073,0.012292441325495
"272","Uruguay","agronomy & crop science",4.35369987326338,0.0296170059405672
"273","Venezuela","agronomy & crop science",2.87620521212749,0.0201133231617307
"274","Argentina","geomorphology",39.7277733722732,0.0235214762417248
"275","Bahamas","geomorphology",0.000808734330772341,0.000808734330772341
"276","Belize","geomorphology",4.79970509550587,0.0657493848699435
"277","Bolivia","geomorphology",7.39490477496094,0.0312021298521558
"278","Brazil","geomorphology",70.911660868393,0.01261548850176
"279","Chile","geomorphology",25.5240781119495,0.0239437880975136
"280","Colombia","geomorphology",6.28446490956183,0.0170773502977224
"281","Costa.Rica","geomorphology",3.77373866392962,0.0206215227537138
"282","Cuba","geomorphology",0.0640820599919688,0.0160205149979922
"283","Ecuador","geomorphology",4.02886842133042,0.0147577597850931
"284","El.Salvador","geomorphology",0.299884231414827,0.0374855289268534
"285","Guatemala","geomorphology",0.834511291409985,0.055634086093999
"286","Honduras","geomorphology",0.00228699960338677,0.000762333201128923
"287","Jamaica","geomorphology",0.00469593801361822,0.00469593801361822
"288","Mexico","geomorphology",47.5430824162506,0.0208157103398645
"289","Nicaragua","geomorphology",0.029143897996357,0.029143897996357
"290","Panama","geomorphology",2.6131991850149,0.0235423350001342
"291","Paraguay","geomorphology",0.875603189412752,0.0265334299822046
"292","Peru","geomorphology",12.0116791244263,0.0338357158434544
"293","Uruguay","geomorphology",1.02602928622647,0.00697979106276512
"294","Venezuela","geomorphology",2.44377363305053,0.0170893261052485
"295","Argentina","plant physiology",26.9010887797876,0.0159272284072158
"296","Bahamas","plant physiology",0.0022914139371883,0.0022914139371883
"297","Belize","plant physiology",0.898679161138155,0.0123106734402487
"298","Bolivia","plant physiology",1.53254389632048,0.00646642994228052
"299","Brazil","plant physiology",77.8526042573633,0.0138503120899063
"300","Chile","plant physiology",15.2570497153239,0.0143124293764765
"301","Colombia","plant physiology",3.88137211646016,0.010547206838207
"302","Costa.Rica","plant physiology",3.15079001239566,0.0172174317617249
"303","Cuba","plant physiology",0.0173623117008045,0.00434057792520112
"304","Ecuador","plant physiology",1.92893184522713,0.0070656844147514
"305","El.Salvador","plant physiology",0.0600560889627114,0.00750701112033893
"306","Guatemala","plant physiology",0.0319281016790969,0.00212854011193979
"307","Honduras","plant physiology",0.00353468225670256,0.00117822741890085
"308","Jamaica","plant physiology",0.000234796900680911,0.000234796900680911
"309","Mexico","plant physiology",23.8299072346785,0.0104334094722761
"310","Nicaragua","plant physiology",0.00182149362477231,0.00182149362477231
"311","Panama","plant physiology",4.00026540626913,0.0360384270835057
"312","Paraguay","plant physiology",0.069541559620364,0.00210731998849588
"313","Peru","plant physiology",1.34252329212621,0.00378175575246819
"314","Uruguay","plant physiology",1.19074907492063,0.00810033384299751
"315","Venezuela","plant physiology",5.06149475728251,0.0353950682327448
"316","Argentina","engineering",29.8474590914241,0.0176716750097241
"317","Bahamas","engineering",0.000673945275643618,0.000673945275643618
"318","Belize","engineering",0.715398928356391,0.00979998531995056
"319","Bolivia","engineering",8.49441314587629,0.0358414056788029
"320","Brazil","engineering",151.83521603358,0.0270121359248497
"321","Chile","engineering",37.7284660911827,0.0353925573088018
"322","Colombia","engineering",8.10859973464289,0.0220342384093557
"323","Costa.Rica","engineering",1.36193363477979,0.0074422602993431
"324","Cuba","engineering",0.0267341998694816,0.00668354996737041
"325","Ecuador","engineering",6.52222941811236,0.0238909502494958
"326","El.Salvador","engineering",0.591307108105912,0.073913388513239
"327","Guatemala","engineering",0.0575874040528677,0.00383916027019118
"328","Honduras","engineering",0.110150265905346,0.0367167553017819
"329","Jamaica","engineering",0.000704390702042733,0.000704390702042733
"330","Mexico","engineering",57.7663535931666,0.0252917485083917
"331","Nicaragua","engineering",0.00546448087431694,0.00546448087431694
"332","Panama","engineering",0.692464327314587,0.00623841736319448
"333","Paraguay","engineering",0.178103316691391,0.00539707020276942
"334","Peru","engineering",16.7363516842267,0.0471446526316246
"335","Uruguay","engineering",3.08526011533617,0.0209881640499059
"336","Venezuela","engineering",3.63260522374861,0.0254028337325078
"337","Argentina","fishing & fisheries sciences/management",12.0391474283727,0.00712797361064106
"338","Bahamas","fishing & fisheries sciences/management",0.000134789055128724,0.000134789055128724
"339","Belize","fishing & fisheries sciences/management",0.654319225138891,0.00896327705669713
"340","Bolivia","fishing & fisheries sciences/management",0.878862831601087,0.003708281989878
"341","Brazil","fishing & fisheries sciences/management",36.7758344661474,0.00654257862767255
"342","Chile","fishing & fisheries sciences/management",6.3145065046069,0.00592355206811154
"343","Colombia","fishing & fisheries sciences/management",1.38012876538141,0.00375034990592775
"344","Costa.Rica","fishing & fisheries sciences/management",0.600544674839195,0.00328166488983166
"345","Cuba","fishing & fisheries sciences/management",0.0104037387979591,0.00260093469948979
"346","Ecuador","fishing & fisheries sciences/management",1.33499932998506,0.0048901074358427
"347","El.Salvador","fishing & fisheries sciences/management",0.0117869257378632,0.0014733657172329
"348","Guatemala","fishing & fisheries sciences/management",0.0193202563721736,0.00128801709147824
"349","Honduras","fishing & fisheries sciences/management",0.0632475749506796,0.0210825249835599
"350","Jamaica","fishing & fisheries sciences/management",0.015731392345621,0.015731392345621
"351","Mexico","fishing & fisheries sciences/management",11.7868867189627,0.00516063341460712
"352","Nicaragua","fishing & fisheries sciences/management",0.00546448087431694,0.00546448087431694
"353","Panama","fishing & fisheries sciences/management",0.354715850799249,0.00319563829548873
"354","Paraguay","fishing & fisheries sciences/management",0.442192445992716,0.0133997710906884
"355","Peru","fishing & fisheries sciences/management",2.59443466903581,0.00730826667334031
"356","Uruguay","fishing & fisheries sciences/management",2.05593122310566,0.0139859266877936
"357","Venezuela","fishing & fisheries sciences/management",0.730520574061114,0.00510853548294485
"358","Argentina","ecology",101.756876542347,0.0602468185567479
"359","Bahamas","ecology",0.00417846070899043,0.00417846070899043
"360","Belize","ecology",3.79367073022055,0.051968092194802
"361","Bolivia","ecology",5.18267299699446,0.0218678185527193
"362","Brazil","ecology",336.796652116395,0.0599175684249058
"363","Chile","ecology",36.0645213257432,0.0338316335138304
"364","Colombia","ecology",12.7593180966798,0.0346720600453256
"365","Costa.Rica","ecology",14.3504830249342,0.078417940026963
"366","Cuba","ecology",0.0622393142561649,0.0155598285640412
"367","Ecuador","ecology",12.5904430612285,0.046118839052119
"368","El.Salvador","ecology",0.0464080101072574,0.00580100126340718
"369","Guatemala","ecology",0.393707361422059,0.0262471574281373
"370","Honduras","ecology",0.00667910841778448,0.00222636947259483
"371","Jamaica","ecology",0.00586992251702277,0.00586992251702277
"372","Mexico","ecology",76.4659501069087,0.0334789623935677
"373","Nicaragua","ecology",0.0163934426229508,0.0163934426229508
"374","Panama","ecology",9.62636818925894,0.0867240377410715
"375","Paraguay","ecology",1.92289268474146,0.0582694752951957
"376","Peru","ecology",8.76990521342749,0.0247039583476831
"377","Uruguay","ecology",11.5317042963232,0.0784469680021984
"378","Venezuela","ecology",6.14464672692344,0.0429695575309331
"379","Argentina","geophysics & seismology",18.4651426069061,0.0109325888732422
"380","Bahamas","geophysics & seismology",0.00215662488205958,0.00215662488205958
"381","Belize","geophysics & seismology",0.506189428463248,0.00693410175977052
"382","Bolivia","geophysics & seismology",4.11544726113762,0.0173647563761081
"383","Brazil","geophysics & seismology",43.7525206219411,0.0077837610072836
"384","Chile","geophysics & seismology",19.8395685183238,0.018611227503118
"385","Colombia","geophysics & seismology",6.47353944772388,0.0175911398035975
"386","Costa.Rica","geophysics & seismology",5.80229811326304,0.0317065470670112
"387","Cuba","geophysics & seismology",0.0155180457177068,0.0038795114294267
"388","Ecuador","geophysics & seismology",5.84581947190641,0.0214132581388513
"389","El.Salvador","geophysics & seismology",2.11774198252995,0.264717747816243
"390","Guatemala","geophysics & seismology",1.30439566770926,0.0869597111806176
"391","Honduras","geophysics & seismology",0.00160026502630081,0.000533421675433604
"392","Jamaica","geophysics & seismology",0.000469593801361822,0.000469593801361822
"393","Mexico","geophysics & seismology",71.1018251992994,0.0311303963219349
"394","Nicaragua","geophysics & seismology",0.00364298724954463,0.00364298724954463
"395","Panama","geophysics & seismology",1.60900218687281,0.0144955151970524
"396","Paraguay","geophysics & seismology",0.229389540489581,0.00695119819665397
"397","Peru","geophysics & seismology",4.95641872185284,0.0139617428784587
"398","Uruguay","geophysics & seismology",0.946026047059218,0.0064355513405389
"399","Venezuela","geophysics & seismology",1.01431098565815,0.00709308381579124
"400","Argentina","toxicology",36.4135643406311,0.0215592447250628
"401","Bahamas","toxicology",0.000134789055128724,0.000134789055128724
"402","Belize","toxicology",0.20383081984753,0.00279220301161
"403","Bolivia","toxicology",0.29120215089914,0.00122870105864616
"404","Brazil","toxicology",119.030100784389,0.0211759652703058
"405","Chile","toxicology",12.3356071376999,0.0115718641066604
"406","Colombia","toxicology",2.4544478980045,0.00666969537501222
"407","Costa.Rica","toxicology",0.641183285380042,0.00350373379989094
"408","Cuba","toxicology",0.00734801123347422,0.00183700280836855
"409","Ecuador","toxicology",0.540295780063217,0.00197910542147698
"410","El.Salvador","toxicology",0.00914966967484938,0.00114370870935617
"411","Guatemala","toxicology",0.0111179657083227,0.000741197713888181
"412","Honduras","toxicology",0.00182367396657927,0.00060789132219309
"413","Jamaica","toxicology",0.000704390702042733,0.000704390702042733
"414","Mexico","toxicology",31.7214187730628,0.013888537116052
"415","Nicaragua","toxicology",0.00546448087431694,0.00546448087431694
"416","Panama","toxicology",0.0796957427549963,0.000717979664459426
"417","Paraguay","toxicology",0.11119349600981,0.00336949987908515
"418","Peru","toxicology",1.97017772257042,0.00554979640160683
"419","Uruguay","toxicology",2.60734647480475,0.0177370508490119
"420","Venezuela","toxicology",0.968292645865669,0.00677127724381586
"421","Argentina","environmental toxicology",69.832014027569,0.0413451829648129
"422","Bahamas","environmental toxicology",0.00269578110257447,0.00269578110257447
"423","Belize","environmental toxicology",1.93616371225946,0.0265227905788968
